id_transaksi,tanggal,suplier,nota,kode_stok,nama_stok,quantity,satuan,unit,satuan.2,harga_satuan,jumlah
TB0029924,2024-11-07,S043 - PT.UNIRAMA DUTA NIAGA,non pkp,B00323,HANSAPLAST,400,DOS,0,DOS,"24,500","9,800,000"
TB0029925,2024-11-07,S344 - PT. PELITA NUSA RAYA,pkp 4K0237,B00531,SM PEGEL LINU TELOR,0,KARTON,10,SLOP,"555,444","277,722"
TB0029925,2024-11-07,S344 - PT. PELITA NUSA RAYA,pkp 4K0237,B00949,SM TOLAK LINU,0,KARTON,10,DOS,"445,499","123,750"
TB0029925,2024-11-07,S344 - PT. PELITA NUSA RAYA,pkp 4K0237,B00525,SM STMJ,10,KARTON,0,SLOP,"469,800","4,698,000"
TB0029925,2024-11-07,S344 - PT. PELITA NUSA RAYA,pkp 4K0237,B00801,SM SUSU JAHE,11,KARTON,0,KARTON,"160,320","1,763,520"
TB0029925,2024-11-07,S344 - PT. PELITA NUSA RAYA,pkp 4K0237,B01690,SM KUKU BIMA ENERGI UNGU,25,KARTON,10,PRES,"642,713","16,603,419"
TB0029925,2024-11-07,S344 - PT. PELITA NUSA RAYA,pkp 4K0237,B00356,SM KUKU BIMA ENERGI RASA,1,KARTON,0,PRES,"664,136","664,136"
TB0029925,2024-11-07,S344 - PT. PELITA NUSA RAYA,pkp 4K0237,B00406,SM KOPI JAHE,9,KARTON,0,KARTON,"166,674","1,500,066"
TB0029926,2024-11-07,S046 - CV.SINAR TERANG,pkp 3252412881,B00567,LAURIER MERAH 8,30,KARTON,0,BIJI,"226,574","6,797,220"
TB0029927,2024-11-07,S167 - MULYADI,non pkp TUNAI,B00135,INDOMILK COKLAT RENTENG,10,KARTON,0,PAK,"141,000","1,410,000"
TB0029927,2024-11-07,S167 - MULYADI,non pkp TUNAI,B00134,INDOMILK PUTIH RENTENG,30,KARTON,0,PAK,"141,000","4,230,000"
TB0029927,2024-11-07,S167 - MULYADI,non pkp TUNAI,B00737,SABUN HARMONY,20,KARTON,0,BIJI,"135,000","2,700,000"
TB0029927,2024-11-07,S167 - MULYADI,non pkp TUNAI,B01885,NABATI M1(2000),30,KARTON,0,KARTON,"91,500","2,745,000"
TB0029927,2024-11-07,S167 - MULYADI,non pkp TUNAI,B00183,M POKO XL RENTENG,5,KARTON,0,RENTENG,"220,000","1,100,000"
TB0029927,2024-11-07,S167 - MULYADI,non pkp TUNAI,B00366,KA YA SP,20,KARTON,0,KARTON,"237,000","4,740,000"
TB0029927,2024-11-07,S167 - MULYADI,non pkp TUNAI,B00412,KA GD CAPUCINO,20,KARTON,0,KARTON,"222,000","4,440,000"
TB0029929,2024-11-01,S368 - ETI,non pkp TUNAI,B01142,BEAR BRAND,10,KARTON,0,KARTON,"245,000","2,450,000"
TB0029930,2024-11-07,S194 - MARGA=DODIT,non pkp TUNAI,B00305,PARAMEX,40,DOS,0,STRIP,"103,425","4,137,000"
TB0029930,2024-11-07,S194 - MARGA=DODIT,non pkp TUNAI,B00207,KONIDIN,20,DOS,0,STRIP,"109,000","2,180,000"
TB0029930,2024-11-07,S194 - MARGA=DODIT,non pkp TUNAI,B01242,PARAMEX NYERI OTOT,5,DOS,0,STRIP,"43,000","215,000"
TB0029931,2024-11-07,S245 - TRUBUS ALAMI,TUNAI,B01493,TRUBUS ALAMI,2,BAL,0,SLOP,"1,450,000","2,900,000"
TB0029931,2024-11-07,S245 - TRUBUS ALAMI,TUNAI,B01845,SEJUK ALAMI,1,BAL,0,SLOP,"1,390,000","1,390,000"
TB0029932,2024-11-07,S184 - H. ROCHIM,non pkp TUNAI,B01834,MINYAK KITA BOTOL 1LT,30,KARTON,0,KARTON,"182,000","5,460,000"
TB0029932,2024-11-07,S184 - H. ROCHIM,non pkp TUNAI,B01827,MINYAK KITA REFF 1LT,30,KARTON,0,KARTON,"181,000","5,430,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00004,GG PROMILD,0,BAL,5,SLOP,"2,880,000","1,440,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B01480,GG PATRA,0,BAL,3,SLOP,"2,540,000","381,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00003,GG 12 KS MERAH,1,BAL,5,SLOP,"2,880,000","3,600,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B02085,GG SURYA PLUS (16),1,BAL,0,SLOP,"3,000,000","3,000,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00009,GG PRO MERAH,0,BAL,5,SLOP,"2,880,000","1,440,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00012,GG SURYA KALENG,5,PRES,0,KALENG,"920,000","4,600,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00015,GG SIGNATURE 12 CO,0,BAL,2,SLOP,"4,600,000","460,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B02086,GG 16 KS MERAH,0,BAL,5,SLOP,"1,740,000","870,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00006,GG HIJAU,2,BAL,0,SLOP,"2,700,000","5,400,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00007,GG KLOBOT,0,BAL,2,SLOP,"1,960,000","392,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00170,GG SURYA 12,12,BAL,0,SLOP,"4,810,000","57,720,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B00002,GG SURYA 16,2,BAL,0,SLOP,"3,300,000","6,600,000"
TB0029933,2024-11-07,S002 - PT. SURYA MADISTRINDO,,B01227,GG INTER MERAH,2,BAL,0,SLOP,"4,810,000","9,620,000"
TB0029934,2024-11-07,S371 - RIZQI,non pkp TUNAI,B00148,INDOMIE AYAM BAWANG,2,KARTON,0,KARTON,"102,000","204,000"
TB0029934,2024-11-07,S371 - RIZQI,non pkp TUNAI,B01887,INDOFOOD SAMBAL RTG (MERAH),1,KARTON,0,PAK,"115,000","115,000"
TB0029935,2024-11-07,S113 - KARYA GIU,non pkp,B00898,KA KAPAL API MINI,300,KARTON,0,KARTON,"175,000","52,500,000"
TB0029936,2024-11-07,S043 - PT.UNIRAMA DUTA NIAGA,pkp PL241102001068,B02106,TISSUE BASAH PASEO 25S,1,KARTON,0,PAK,"137,063","137,063"
TB0029936,2024-11-07,S043 - PT.UNIRAMA DUTA NIAGA,pkp PL241102001068,B01872,PASEO GO SMART 200S,3,KARTON,0,PLASTIK,"441,000","1,323,000"
TB0029936,2024-11-07,S043 - PT.UNIRAMA DUTA NIAGA,pkp PL241102001068,B01124,PASEO ISI 6 12S,1,KARTON,0,PAK,"181,010","181,010"
TB0029937,2024-11-07,S222 - HOFI,non pkp TUNAI,B01175,MIXAGRIP HIJAU,36,DOS,0,STRIP,"64,500","2,322,000"
TB0029938,2024-11-07,S369 - RAISA,non pkp TUNAI,B01290,3 SAPI JUMBO,11,KARTON,0,KARTON,"565,000","6,215,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B02189,CAMEL UNGU 16,20,SLOP,0,SLOP,"246,500","4,930,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B00330,KRATINGDAENG,7,KARTON,0,SLOP,"225,000","1,575,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B01787,SAMP MARLB CA 12(biru),10,SLOP,0,SLOP,"98,300","983,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B02046,JUARA KR JAMBU 12,10,SLOP,0,SLOP,"129,500","1,295,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B02088,BTL KANSAS 12,2,SLOP,0,SLOP,"107,000","214,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B02089,BTL KANSAS 20,2,SLOP,0,SLOP,"164,000","328,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B00052,DJ LA ICE 16,0,BAL,5,SLOP,"3,150,000","1,575,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B02050,DJ SCORE TEH MANIS KR,0,BAL,10,SLOP,"1,580,000","790,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B00942,MILO RENTENG,20,KARTON,0,KARTON,"315,000","6,300,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B01579,CAMEL MILD UNGU 12,80,SLOP,0,SLOP,"184,500","14,760,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B02044,DJ 76 MANGGA 12,1,BAL,0,SLOP,"2,700,000","2,700,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B01562,DJ CHIEF KRETEK,1,BAL,0,SLOP,"1,920,000","1,920,000"
TB0029939,2024-11-08,S054 - TK STB,non pkp,B00036,DJ SUPER 12,0,BAL,10,SLOP,"4,550,000","2,275,000"
TB0029940,2024-11-08,S078 - PT.SUPRA USADHATAMA,pkp 3520161922,B00306,TMP NEO RHEUMACYL,48,DOS,0,STRIP,"191,307","9,182,736"
TB0029940,2024-11-08,S078 - PT.SUPRA USADHATAMA,pkp 3520161922,B00235,TMP BODREX EXTRA,48,DOS,0,STRIP,"49,460","2,374,080"
TB0029940,2024-11-08,S078 - PT.SUPRA USADHATAMA,pkp 3520161922,B00318,TMP HEMA ACTION,24,DOS,0,STRIP,"61,785","1,482,840"
TB0029940,2024-11-08,S078 - PT.SUPRA USADHATAMA,pkp 3520161922,B00228,TMP CONTREXIN,10,DOS,0,DOS,"22,209","222,090"
TB0029941,2024-11-08,S035 - PT. SUBUR MITRA SUKSES,pkp sms01/05/fp/241,B00644,PANASONIC A3,8,KARTON,0,RENTENG,"892,080","7,136,640"
TB0029942,2024-11-08,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1821264041,B00344,LARUTAN K-3 KALENG DEWASA,50,KARTON,0,KARTON,"114,300","5,715,000"
TB0029942,2024-11-08,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1821264041,B00351,LARUTAN K-3 BOTOL B,80,KARTON,0,KARTON,"134,000","10,720,000"
TB0029942,2024-11-08,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1821264041,B00625,LARUTAN K-3 BOTOL K,20,KARTON,0,KARTON,"134,000","2,680,000"
TB0029942,2024-11-08,S320 - BIN (BAHAGIA INTRA NIAGA),pkp 1821264041,B00626,LARUTAN K-3 KALENG ANAK,60,KARTON,0,KARTON,"104,600","6,276,000"
TB0029943,2024-11-08,S110 - MAHKOTA,non pkp,B02002,TALI RAFIA 1/2 KG MERAH,5,BAL,0,BAL,"90,500","452,500"
TB0029943,2024-11-08,S110 - MAHKOTA,non pkp,B01573,TALI RAFIA 1KG WARNA,10,BAL,0,BIJI,"167,000","1,670,000"
TB0029944,2024-11-07,S222 - HOFI,non pkp TUNAI,B00314,MIXAGRIP KUNING,64,DOS,0,STRIP,"62,000","3,968,000"
TB0029944,2024-11-07,S222 - HOFI,non pkp TUNAI,B01564,PROMAG BARU(isi 10tab),90,DOS,0,STRIP,"84,500","7,605,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B01030,AJINOMOTO (250gr),5,KARTON,0,KARTON,"884,500","4,422,500"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B01893,TEPUNG CAKRA SAK (25kg),15,SAK,0,SAK,"214,000","3,210,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B01263,ADEMSARI CHINGKU KALENG,16,KARTON,0,KARTON,"135,500","2,168,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B01433,LUWAK HITAM,25,KARTON,0,KARTON,"130,500","3,262,500"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B02275,LUWAK WHITE BARU (12RTG),25,KARTON,0,KARTON,"154,500","3,862,500"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B00339,ADEMSARI (24),7,KARTON,0,PAK,"1,110,000","7,770,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B00977,KA GD FREEZE MOCAFRIO,20,KARTON,0,KARTON,"260,000","5,200,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B00139,DDS SEDAP GORENG,100,KARTON,0,KARTON,"103,000","10,300,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B00170,GG SURYA 12,20,BAL,0,SLOP,"4,805,000","96,100,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B00614,DDS SOKLIN 215 (5rb/isi24),100,KARTON,0,BIJI,"93,000","9,300,000"
TB0029945,2024-11-08,S261 - SANTOSO,non pkp,B01903,TEPUNG CAKRA 1kg,5,KARTON,0,KARTON,"126,500","632,500"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B01994,KA GD CHOCOCINNO,5,KARTON,0,KARTON,"159,581","797,905"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B00365,KA KAPAL API MK 60,15,KARTON,0,KARTON,"322,740","4,841,100"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B00397,KA KAPAL API SUSU,2,KARTON,0,KARTON,"195,600","391,200"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B00364,KA KAPAL API SP 30,2,KARTON,0,KARTON,"410,760","821,520"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B02014,KA GD CARREBIAN NUT,2,KARTON,0,KARTON,"159,581","319,162"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B02003,KA GD COOLIN,3,KARTON,0,KARTON,"159,581","478,743"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B01995,KA GD MOCACINNO,3,KARTON,0,KARTON,"159,581","478,743"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B00399,KA KAPAL API SP 150,10,KARTON,0,KARTON,"410,760","4,107,600"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B00394,KA KAPAL API MANTAP,20,KARTON,0,KARTON,"158,925","3,178,500"
TB0029946,2024-11-08,S027 - PT.FASTRATA BUANA,pkp 200-3068227,B00396,KA KAPAL API MIX,25,KARTON,0,KARTON,"195,600","4,890,000"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00064,SAMP ARES MERAH,2,BAL,0,SLOP,"3,051,000","6,102,000"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00063,SAMP ARES BIRU,2,BAL,0,SLOP,"3,051,000","6,102,000"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02165,SAMP AGA PRIMA 12,80,SLOP,0,SLOP,"143,910","11,512,800"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00024,SAMP MILD 12,1,BAL,0,SLOP,"2,369,700","2,369,700"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01882,SAMP MARLB MERAH,3,SLOP,0,SLOP,"455,220","1,365,660"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00025,SAMP 234 REFF 12,4,BAL,0,SLOP,"2,013,300","8,053,200"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01883,SAMP MARLB FLT BLACK 20,10,SLOP,0,SLOP,"377,910","3,779,100"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02283,SAMP AGA PRIMA GO 12,10,SLOP,0,SLOP,"124,020","1,240,200"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01967,,5,,0,,"230,670","1,153,350"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00740,SAMP AVOLUTION MRH 20,0,BAL,5,SLOP,"3,981,600","1,990,800"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00020,SAMP 234 KR 16,0,BAL,5,SLOP,"5,023,800","1,255,950"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02188,SAMP TOTAL FLT 16,5,SLOP,0,SLOP,"182,340","911,700"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00026,SAMP MAGNUM FLT HITAM,3,BAL,0,SLOP,"2,418,300","7,254,900"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01555,SAMP AGA KR (10+2),5,BAL,0,SLOP,"2,869,200","14,346,000"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01511,SAMP MARLB CRAFTED 12 (merah),10,SLOP,0,SLOP,"108,180","1,081,800"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02122,,20,,0,,"69,120","1,382,400"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02161,SAMP 234 REFF 16,30,SLOP,0,SLOP,"195,120","5,853,600"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00022,SAMP MILD MERAH 16,3,BAL,0,SLOP,"3,248,100","9,744,300"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01787,SAMP MARLB CA 12(biru),10,SLOP,0,SLOP,"98,280","982,800"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B00773,SAMP ULTRAMILD 16,1,BAL,0,SLOP,"2,844,000","2,844,000"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02080,SAMP 234 MAESTRO,0,BAL,5,SLOP,"1,825,200","912,600"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02008,SAMP 234 KR 12 POLOS,4,BAL,0,SLOP,"3,619,800","14,479,200"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02216,SAMP 234 K12 (6+6),1,BAL,0,SLOP,"3,619,800","3,619,800"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01234,SAMP ARES BOLD,1,BAL,0,SLOP,"3,040,200","3,040,200"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B01173,SAMP MARLB FLT BLACK 12,20,SLOP,0,SLOP,"223,740","4,474,800"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02251,SAMP AGA SADA 12,15,SLOP,0,SLOP,"123,030","1,845,450"
TB0029947,2024-11-08,S003 - PT. HM SAMPOERNA,,B02199,SAMP AGA NIRA 12,15,SLOP,0,SLOP,"123,030","1,845,450"
TB0029948,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61479090,B01913,DDS KECAP SEDAP 550/700gr (polos),10,KARTON,0,KARTON,"189,216","1,892,160"
TB0029948,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61479090,B01200,DDS KECAP SEDAP 225/292gr,5,KARTON,0,KARTON,"161,568","807,840"
TB0029949,2024-11-08,S088 - GAMA,non pkp,B00506,SAPU KIPAS BIASA,5,LUSIN,0,LUSIN,"147,000","735,000"
TB0029949,2024-11-08,S088 - GAMA,non pkp,B00509,SAPU KIPAS M,5,LUSIN,0,LUSIN,"236,000","1,180,000"
TB0029950,2024-11-08,S365 - BML,,B02262,,40,,0,,"65,000","2,600,000"
TB0029951,2024-11-08,S113 - KARYA GIU,non pkp,B00330,KRATINGDAENG,30,KARTON,0,SLOP,"225,000","6,750,000"
TB0029951,2024-11-08,S113 - KARYA GIU,non pkp,B00594,ABC K (R6) BIRU,10,KARTON,0,DOS,"602,500","6,025,000"
TB0029951,2024-11-08,S113 - KARYA GIU,non pkp,B01246,ABC SP POWER A3,5,KARTON,0,RENTENG,"985,000","4,925,000"
TB0029952,2024-11-08,S140 - SB JAYA PD,non pkp,B01177,MASAKO,10,KARTON,0,KARTON,"260,000","2,600,000"
TB0029952,2024-11-08,S140 - SB JAYA PD,non pkp,B02287,MASAKO KALDU JAMUR,2,KARTON,0,KARTON,"209,000","418,000"
TB0029952,2024-11-08,S140 - SB JAYA PD,non pkp,B02244,MASAKO 250 GR,1,KARTON,0,KARTON,"390,000","390,000"
TB0029952,2024-11-08,S140 - SB JAYA PD,non pkp,B02163,MASAKO 5000,1,KARTON,0,KARTON,"206,000","206,000"
TB0029952,2024-11-08,S140 - SB JAYA PD,non pkp,B01099,SAJIKU 40gr,5,KARTON,0,KARTON,"225,000","1,125,000"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00553,DDS WING 350K,5,KARTON,0,KARTON,"47,520","237,600"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B01370,DDS SOKLIN CAIR 100 (2rb),5,KARTON,0,KARTON,"76,032","380,160"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B01055,DDS SOKLIN CAIR 40 RENTENG,5,KARTON,0,KARTON,"91,393","456,965"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B01567,DDS SOKLIN 425(10rb),10,KARTON,0,KARTON,"98,010","980,100"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00746,DDS DAIA 245 (5rb),20,KARTON,0,KARTON,"96,799","1,935,980"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00547,DDS DAIA PK,10,KARTON,0,KARTON,"55,955","559,550"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00624,DDS SOKLIN PEWANGI REFF 320,3,KARTON,0,BIJI,"87,740","263,220"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00701,DDS MAMA LEMON 105(2rb),21,KARTON,0,KARTON,"33,943","712,803"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00702,DDS MAMA LEMON 680,12,KARTON,0,BIJI,"96,487","1,157,844"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B01338,DDS MAMA LEMON 230(4000),10,KARTON,0,KARTON,"67,716","677,160"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B01203,DDS MAMA LEMON 58(1000),5,KARTON,0,KARTON,"55,242","276,210"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00691,DDS SOKLIN LANTAI REFF 345/310,3,KARTON,0,BIJI,"46,404","139,212"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00692,DDS SOKLIN LANTAI REFF 770,3,KARTON,0,BIJI,"127,508","382,524"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00703,DDS CLING REFF 425,5,KARTON,0,BIJI,"36,863","184,315"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00534,DDS WPC 780,3,KARTON,0,KARTON,"74,250","222,750"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00951,DDS SABUN NUVO REFF 60,2,KARTON,0,KARTON,"95,990","191,980"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00952,DDS SABUN NUVO REFF 200,1,KARTON,0,BIJI,"137,214","137,214"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B01457,DDS PARFUM FRESH,4,LUSIN,3,BIJI,"114,760","487,730"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B02270,DDS POSH DEO RENTENG,36,KARTON,0,RENTENG,"15,584","561,024"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00669,DDS SHP ZINC RENTENG,10,KARTON,0,PAK,"92,617","926,170"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B01215,DDS SHP KODOMO BTL 45ml,1,KARTON,12,BIJI,"147,451","172,026"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00520,DDS CIPTADENT 75 PROMO,5,KARTON,0,LUSIN,"189,777","948,885"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00734,DDS HBL SIDIA,2,KARTON,0,LUSIN,"107,894","215,788"
TB0029953,2024-11-08,S042 - PT.DINAMIKA DAYA SEGARA,pkp hf61477290,B00564,DDS HERS PROTEX MERAH 8,6,KARTON,0,BIJI,"58,292","349,752"
TB0029954,2024-11-08,S071 - P.T. NIAGA NUSA ABADI,,B00075,CLASMILD 16,1,BAL,0,SLOP,"2,740,000","2,740,000"
TB0029955,2024-11-08,S162 - PT. KOREA TOMORROW,,B00080,WIN HIJAU 16,0,BAL,3,SLOP,"2,135,000","640,500"
TB0029955,2024-11-08,S162 - PT. KOREA TOMORROW,,B02058,WIN KLIK BERRY 20,3,SLOP,0,SLOP,"276,500","829,500"
TB0029956,2024-11-09,S012 - PT. BATHARA SEJAHTERA ABADI,,B00065,ARES KRETEK,15,BAL,0,SLOP,"1,260,000","18,900,000"
TB0029956,2024-11-09,S012 - PT. BATHARA SEJAHTERA ABADI,,B01792,ARES INTER,3,BAL,0,SLOP,"2,860,000","8,580,000"
TB0029956,2024-11-09,S012 - PT. BATHARA SEJAHTERA ABADI,,B00066,ARES SLIM 16,2,BAL,0,SLOP,"1,760,000","3,520,000"
TB0029956,2024-11-09,S012 - PT. BATHARA SEJAHTERA ABADI,,B01549,ARES ALTRA,0,BAL,10,SLOP,"1,230,000","615,000"
TB0029957,2024-11-09,S355 - MEY,non pkp TUNAI,B00807,DCW INST RENTENG,4,KARTON,0,RENTENG,"500,000","2,000,000"
TB0029957,2024-11-09,S355 - MEY,non pkp TUNAI,B00087,DCW CO RENTENG,3,KARTON,0,RENTENG,"500,000","1,500,000"
TB0029958,2024-11-09,S352 - SUPER,non pkp TUNAI,B02275,LUWAK WHITE BARU (12RTG),50,KARTON,0,KARTON,"152,000","7,600,000"
TB0029959,2024-11-09,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-58059535,B00685,KAMPER SWALLOW S-109,6,DOS,0,PAK,"257,251","1,543,506"
TB0029959,2024-11-09,S024 - PT. SURYA GEMILANG LESTARI SENTOSA,pkp 24-58059535,B00679,KAPUR SEMUT,1,KARTON,0,PRES,"1,761,230","1,761,230"
TB0029960,2024-11-09,S167 - MULYADI,non pkp TUNAI,B00137,INDOMILK COKLAT KALENG,5,KARTON,0,BIJI,"498,000","2,490,000"
TB0029960,2024-11-09,S167 - MULYADI,non pkp TUNAI,B01797,"ABC TERASI 4,2gr RENTENG",5,KARTON,0,KARTON,"233,000","1,165,000"
TB0029960,2024-11-09,S167 - MULYADI,non pkp TUNAI,B00971,UNI BANGO 25gr RENTENG,10,KARTON,0,KARTON,"103,500","1,035,000"
TB0029960,2024-11-09,S167 - MULYADI,non pkp TUNAI,B00366,KA YA SP,15,KARTON,0,KARTON,"237,000","3,555,000"
TB0029960,2024-11-09,S167 - MULYADI,non pkp TUNAI,B01816,UNI RINSO 195 (5rb),5,KARTON,0,KARTON,"65,500","327,500"
TB0029960,2024-11-09,S167 - MULYADI,non pkp TUNAI,B01767,UNI SARIWANGI RENTENG,10,KARTON,0,RENTENG,"205,000","2,050,000"
TB0029960,2024-11-09,S167 - MULYADI,non pkp TUNAI,B00654,UNI SHP CLEAR RENTENG,4,KARTON,0,PAK,"332,000","1,328,000"
TB0029961,2024-11-09,S063 - CV SINAR SURYA UTAMA,pkp FJ061124038,B01405,POP ICE,66,KARTON,0,KARTON,"257,377","16,986,882"
